ShipmentID,ProductID,WarehouseID,Carrier,ShipDate,RequestedDate,DeliveredDate,Qty,Revenue,FreightCost,OnTimeFlag,TransitDays
83263,106,1,RegionalX,2025-11-03,2025-11-06,2025-11-05,20,198.0,8.69,1,2
83264,110,1,GroundCo,2025-11-03,2025-11-07,2025-11-07,40,330.0,8.81,1,4
83265,112,3,RegionalX,2025-11-03,2025-11-07,2025-11-06,100,1575.0,79.12,1,3
83266,109,4,GroundCo,2025-11-03,2025-11-07,2025-11-07,10,120.0,5.42,1,4
83267,106,4,GroundCo,2025-11-03,2025-11-07,2025-11-09,40,396.0,13.99,0,6
83268,111,4,RegionalX,2025-11-03,2025-11-06,2025-11-06,100,950.0,31.53,1,3
83269,104,4,GroundCo,2025-11-03,2025-11-09,2025-11-08,50,22.5,0.51,1,5
83270,104,1,RegionalX,2025-11-04,2025-11-09,2025-11-14,40,18.0,0.47,0,10
83271,103,4,AirFast,2025-11-04,2025-11-05,2025-11-05,10,7.5,0.38,1,1
83272,107,4,GroundCo,2025-11-04,2025-11-10,2025-11-07,10,38.0,1.17,1,3
83273,115,4,GroundCo,2025-11-04,2025-11-08,2025-11-09,75,524.25,19.0,0,5
83274,111,3,GroundCo,2025-11-04,2025-11-08,2025-11-07,100,950.0,30.94,1,3
83275,107,3,GroundCo,2025-11-04,2025-11-09,2025-11-09,25,95.0,3.0,1,5
83276,110,3,RegionalX,2025-11-04,2025-11-09,2025-11-08,40,330.0,15.06,1,4
83277,109,1,GroundCo,2025-11-05,2025-11-09,2025-11-08,75,900.0,27.43,1,3
83278,101,4,RegionalX,2025-11-05,2025-11-08,2025-11-07,10,12.0,0.56,1,2
83279,106,3,RegionalX,2025-11-05,2025-11-08,2025-11-07,100,990.0,43.44,1,2
83280,102,1,AirFast,2025-11-05,2025-11-07,2025-11-07,10,16.0,1.36,1,2
83281,114,1,AirFast,2025-11-05,2025-11-08,2025-11-06,25,115.0,6.87,1,1
83282,105,1,AirFast,2025-11-05,2025-11-07,2025-11-07,100,650.0,44.6,1,2
83283,105,2,GroundCo,2025-11-05,2025-11-11,2025-11-10,75,487.5,17.05,1,5
83284,107,3,GroundCo,2025-11-05,2025-11-09,2025-11-08,20,76.0,2.5,1,3
83285,114,2,RegionalX,2025-11-06,2025-11-09,2025-11-10,25,115.0,4.18,0,4
83286,112,2,GroundCo,2025-11-06,2025-11-11,2025-11-10,40,630.0,25.96,1,4
83287,112,4,RegionalX,2025-11-06,2025-11-09,2025-11-09,40,630.0,25.43,1,3
83288,110,3,RegionalX,2025-11-06,2025-11-09,2025-11-09,75,618.75,29.88,1,3
83289,103,2,RegionalX,2025-11-06,2025-11-11,2025-11-10,100,75.0,2.47,1,4
83290,106,2,RegionalX,2025-11-06,2025-11-10,2025-11-09,20,198.0,9.15,1,3
83291,105,1,AirFast,2025-11-07,2025-11-09,2025-11-08,20,130.0,11.0,1,1
83292,108,4,GroundCo,2025-11-07,2025-11-12,2025-11-11,10,54.0,1.94,1,4
83293,102,4,RegionalX,2025-11-07,2025-11-11,2025-11-09,100,160.0,5.91,1,2
83294,112,1,GroundCo,2025-11-07,2025-11-11,2025-11-12,25,393.75,15.1,0,5
83295,104,3,RegionalX,2025-11-07,2025-11-11,2025-11-11,40,18.0,0.53,1,4
83296,110,4,GroundCo,2025-11-07,2025-11-13,2025-11-16,25,206.25,6.74,0,9
83297,114,2,RegionalX,2025-11-08,2025-11-12,2025-11-11,20,92.0,4.02,1,3
83298,102,4,GroundCo,2025-11-08,2025-11-14,2025-11-17,75,120.0,3.96,0,9
83299,110,1,GroundCo,2025-11-08,2025-11-12,2025-11-11,50,412.5,11.05,1,3
83300,111,1,RegionalX,2025-11-08,2025-11-11,2025-11-12,100,950.0,32.07,0,4
83301,114,3,GroundCo,2025-11-08,2025-11-12,2025-11-16,40,184.0,5.02,0,8
83302,105,3,AirFast,2025-11-08,2025-11-11,2025-11-09,75,487.5,28.76,1,1
83303,114,2,GroundCo,2025-11-09,2025-11-15,2025-11-12,75,345.0,11.84,1,3
83304,104,3,RegionalX,2025-11-09,2025-11-14,2025-11-13,40,18.0,0.57,1,4
83305,115,4,GroundCo,2025-11-09,2025-11-15,2025-11-16,20,139.8,3.82,0,7
83306,111,3,GroundCo,2025-11-09,2025-11-15,2025-11-19,40,380.0,15.8,0,10
83307,104,4,RegionalX,2025-11-09,2025-11-13,2025-11-11,25,11.25,0.34,1,2
83308,103,1,RegionalX,2025-11-09,2025-11-14,2025-11-11,50,37.5,1.01,1,2
83309,113,1,GroundCo,2025-11-10,2025-11-15,2025-11-14,40,118.0,2.83,1,4
83310,111,2,RegionalX,2025-11-10,2025-11-13,2025-11-12,20,190.0,8.87,1,2
83311,107,2,GroundCo,2025-11-10,2025-11-15,2025-11-20,20,76.0,2.63,0,10
83312,107,4,GroundCo,2025-11-10,2025-11-14,2025-11-15,10,38.0,1.36,0,5
83313,112,2,RegionalX,2025-11-10,2025-11-13,2025-11-14,25,393.75,15.31,0,4
83314,115,4,RegionalX,2025-11-10,2025-11-13,2025-11-14,10,69.9,2.65,0,4
83315,110,3,RegionalX,2025-11-10,2025-11-15,2025-11-12,50,412.5,21.8,1,2
83316,103,4,RegionalX,2025-11-11,2025-11-15,2025-11-14,25,18.75,0.74,1,3
83317,104,4,RegionalX,2025-11-11,2025-11-16,2025-11-13,75,33.75,1.16,1,2
83318,115,1,GroundCo,2025-11-11,2025-11-15,2025-11-15,100,699.0,21.36,1,4
83319,110,1,GroundCo,2025-11-11,2025-11-16,2025-11-15,40,330.0,10.54,1,4
83320,106,1,RegionalX,2025-11-11,2025-11-16,2025-11-20,40,396.0,18.11,0,9
83321,115,1,GroundCo,2025-11-11,2025-11-17,2025-11-14,25,174.75,4.65,1,3
83322,112,3,AirFast,2025-11-11,2025-11-13,2025-11-12,20,315.0,20.92,1,1
83323,112,4,GroundCo,2025-11-11,2025-11-15,2025-11-15,10,157.5,5.9,1,4
83324,109,1,GroundCo,2025-11-12,2025-11-17,2025-11-17,25,300.0,12.19,1,5
83325,108,4,RegionalX,2025-11-12,2025-11-16,2025-11-21,75,405.0,15.15,0,9
83326,114,3,AirFast,2025-11-12,2025-11-15,2025-11-13,100,460.0,24.51,1,1
83327,111,2,GroundCo,2025-11-12,2025-11-17,2025-11-15,40,380.0,10.32,1,3
83328,111,2,AirFast,2025-11-12,2025-11-13,2025-11-14,40,380.0,26.37,0,2
83329,106,4,AirFast,2025-11-12,2025-11-14,2025-11-13,40,396.0,28.06,1,1
83330,112,2,GroundCo,2025-11-13,2025-11-17,2025-11-17,10,157.5,5.59,1,4
83331,104,1,RegionalX,2025-11-13,2025-11-18,2025-11-15,50,22.5,0.7,1,2
83332,111,2,GroundCo,2025-11-13,2025-11-17,2025-11-16,20,190.0,7.71,1,3
83333,111,2,GroundCo,2025-11-13,2025-11-18,2025-11-17,75,712.5,30.01,1,4
83334,113,3,GroundCo,2025-11-13,2025-11-17,2025-11-16,20,59.0,1.37,1,3
83335,110,4,RegionalX,2025-11-13,2025-11-17,2025-11-16,50,412.5,15.93,1,3
83336,111,1,GroundCo,2025-11-13,2025-11-17,2025-11-18,75,712.5,23.6,0,5
83337,115,2,RegionalX,2025-11-13,2025-11-16,2025-11-17,25,174.75,8.38,0,4
83338,106,1,RegionalX,2025-11-14,2025-11-17,2025-11-18,10,99.0,3.47,0,4
83339,102,3,RegionalX,2025-11-14,2025-11-18,2025-11-16,100,160.0,6.98,1,2
83340,103,2,RegionalX,2025-11-14,2025-11-17,2025-11-17,10,7.5,0.22,1,3
83341,104,3,GroundCo,2025-11-14,2025-11-20,2025-11-17,75,33.75,0.86,1,3
83342,104,3,RegionalX,2025-11-14,2025-11-19,2025-11-17,100,45.0,1.21,1,3
83343,104,1,AirFast,2025-11-14,2025-11-17,2025-11-16,100,45.0,1.71,1,2
83344,110,1,RegionalX,2025-11-14,2025-11-18,2025-11-17,75,618.75,31.46,1,3
83345,113,4,RegionalX,2025-11-14,2025-11-19,2025-11-18,100,295.0,10.12,1,4
83346,104,1,GroundCo,2025-11-15,2025-11-20,2025-11-18,25,11.25,0.25,1,3
83347,107,4,GroundCo,2025-11-15,2025-11-19,2025-11-20,40,152.0,4.53,0,5
83348,113,3,GroundCo,2025-11-15,2025-11-20,2025-11-18,10,29.5,0.89,1,3
83349,105,2,RegionalX,2025-11-15,2025-11-20,2025-11-17,40,260.0,11.48,1,2
83350,105,1,GroundCo,2025-11-15,2025-11-20,2025-11-20,10,65.0,2.32,1,5
83351,113,4,RegionalX,2025-11-15,2025-11-19,2025-11-19,75,221.25,9.45,1,4
83352,102,3,RegionalX,2025-11-15,2025-11-19,2025-11-19,75,120.0,4.76,1,4
83353,103,1,GroundCo,2025-11-16,2025-11-22,2025-11-20,100,75.0,2.25,1,4
83354,111,3,GroundCo,2025-11-16,2025-11-22,2025-11-21,25,237.5,9.5,1,5
83355,105,4,AirFast,2025-11-16,2025-11-18,2025-11-18,20,130.0,7.93,1,2
83356,106,1,RegionalX,2025-11-16,2025-11-19,2025-11-21,10,99.0,5.14,0,5
83357,106,4,RegionalX,2025-11-16,2025-11-20,2025-11-20,40,396.0,18.18,1,4
83358,107,1,GroundCo,2025-11-16,2025-11-21,2025-11-19,40,152.0,6.17,1,3
83359,101,3,AirFast,2025-11-16,2025-11-19,2025-11-24,25,30.0,1.69,0,8
83360,102,4,GroundCo,2025-11-17,2025-11-22,2025-11-24,100,160.0,4.89,0,7
83361,115,2,GroundCo,2025-11-17,2025-11-22,2025-11-25,75,524.25,19.5,0,8
83362,106,2,GroundCo,2025-11-17,2025-11-22,2025-11-21,75,742.5,24.49,1,4
83363,108,1,GroundCo,2025-11-17,2025-11-22,2025-11-27,20,108.0,3.28,0,10
83364,112,3,RegionalX,2025-11-17,2025-11-21,2025-11-25,40,630.0,34.64,0,8
83365,106,1,GroundCo,2025-11-17,2025-11-21,2025-11-21,40,396.0,17.46,1,4
83366,110,4,AirFast,2025-11-17,2025-11-18,2025-11-19,10,82.5,7.3,0,2
83367,103,2,GroundCo,2025-11-17,2025-11-21,2025-11-22,20,15.0,0.44,0,5
83368,107,1,GroundCo,2025-11-17,2025-11-21,2025-11-21,50,190.0,6.84,1,4
83369,103,2,GroundCo,2025-11-18,2025-11-23,2025-11-21,40,30.0,0.94,1,3
83370,112,2,RegionalX,2025-11-18,2025-11-23,2025-11-21,50,787.5,38.1,1,3
83371,114,2,GroundCo,2025-11-18,2025-11-23,2025-11-21,75,345.0,13.19,1,3
83372,114,2,GroundCo,2025-11-18,2025-11-23,2025-11-23,75,345.0,11.95,1,5
83373,115,2,GroundCo,2025-11-18,2025-11-24,2025-11-29,75,524.25,21.22,0,11
83374,109,4,GroundCo,2025-11-18,2025-11-24,2025-11-22,10,120.0,5.35,1,4
83375,107,2,GroundCo,2025-11-19,2025-11-23,2025-11-23,50,190.0,5.51,1,4
83376,110,3,RegionalX,2025-11-19,2025-11-24,2025-11-22,50,412.5,20.47,1,3
83377,106,4,RegionalX,2025-11-19,2025-11-24,2025-11-22,75,742.5,29.92,1,3
83378,114,1,GroundCo,2025-11-19,2025-11-23,2025-11-22,50,230.0,6.95,1,3
83379,113,3,GroundCo,2025-11-19,2025-11-24,2025-11-23,20,59.0,2.2,1,4
83380,102,4,GroundCo,2025-11-19,2025-11-25,2025-11-23,100,160.0,5.99,1,4
83381,115,2,AirFast,2025-11-19,2025-11-21,2025-11-26,50,349.5,28.26,0,7
83382,108,4,GroundCo,2025-11-19,2025-11-24,2025-11-22,100,540.0,22.7,1,3
83383,108,3,GroundCo,2025-11-19,2025-11-25,2025-11-23,100,540.0,19.14,1,4
83384,105,1,GroundCo,2025-11-20,2025-11-24,2025-11-24,75,487.5,17.74,1,4
83385,102,4,GroundCo,2025-11-20,2025-11-24,2025-11-26,40,64.0,2.11,0,6
83386,101,1,GroundCo,2025-11-20,2025-11-24,2025-11-23,50,60.0,1.75,1,3
83387,104,3,GroundCo,2025-11-20,2025-11-24,2025-11-25,20,9.0,0.22,0,5
83388,103,3,RegionalX,2025-11-20,2025-11-25,2025-11-22,10,7.5,0.3,1,2
83389,103,4,GroundCo,2025-11-20,2025-11-25,2025-11-25,20,15.0,0.45,1,5
83390,106,1,GroundCo,2025-11-20,2025-11-24,2025-11-25,40,396.0,11.24,0,5
83391,103,2,GroundCo,2025-11-21,2025-11-25,2025-11-26,40,30.0,0.77,0,5
83392,101,2,RegionalX,2025-11-21,2025-11-25,2025-11-24,25,30.0,1.62,1,3
83393,101,2,GroundCo,2025-11-21,2025-11-25,2025-11-24,40,48.0,1.44,1,3
83394,105,3,AirFast,2025-11-21,2025-11-23,2025-11-22,100,650.0,52.9,1,1
83395,102,2,GroundCo,2025-11-21,2025-11-25,2025-11-30,50,80.0,2.33,0,9
83396,111,2,GroundCo,2025-11-21,2025-11-25,2025-11-28,75,712.5,18.94,0,7
83397,112,4,GroundCo,2025-11-21,2025-11-25,2025-11-30,20,315.0,12.6,0,9
83398,106,4,GroundCo,2025-11-22,2025-11-28,2025-11-25,40,396.0,15.44,1,3
83399,115,3,GroundCo,2025-11-22,2025-11-27,2025-11-25,25,174.75,4.96,1,3
83400,107,2,RegionalX,2025-11-22,2025-11-25,2025-11-25,40,152.0,7.1,1,3
83401,110,3,AirFast,2025-11-22,2025-11-23,2025-11-23,20,165.0,11.61,1,1
83402,104,1,GroundCo,2025-11-22,2025-11-27,2025-11-27,100,45.0,0.89,1,5
83403,112,2,GroundCo,2025-11-22,2025-11-28,2025-11-25,40,630.0,28.54,1,3
83404,115,1,GroundCo,2025-11-23,2025-11-27,2025-11-28,75,524.25,17.63,0,5
83405,106,1,GroundCo,2025-11-23,2025-11-29,2025-11-28,40,396.0,17.26,1,5
83406,108,1,AirFast,2025-11-23,2025-11-25,2025-11-24,10,54.0,3.1,1,1
83407,104,2,GroundCo,2025-11-23,2025-11-27,2025-11-28,50,22.5,0.52,0,5
83408,103,1,GroundCo,2025-11-23,2025-11-27,2025-11-26,75,56.25,1.71,1,3
83409,113,2,RegionalX,2025-11-23,2025-11-26,2025-11-25,75,221.25,8.68,1,2
83410,107,2,GroundCo,2025-11-23,2025-11-28,2025-11-27,100,380.0,10.11,1,4
83411,103,4,GroundCo,2025-11-23,2025-11-29,2025-11-26,10,7.5,0.21,1,3
83412,111,4,GroundCo,2025-11-23,2025-11-27,2025-11-26,25,237.5,7.42,1,3
83413,108,4,RegionalX,2025-11-24,2025-11-27,2025-11-26,50,270.0,9.85,1,2
83414,112,1,AirFast,2025-11-24,2025-11-26,2025-12-01,20,315.0,19.44,0,7
83415,105,3,GroundCo,2025-11-24,2025-11-29,2025-11-28,40,260.0,7.3,1,4
83416,115,3,GroundCo,2025-11-24,2025-11-30,2025-11-29,10,69.9,2.79,1,5
83417,111,4,RegionalX,2025-11-24,2025-11-28,2025-11-28,25,237.5,9.0,1,4
83418,114,3,GroundCo,2025-11-24,2025-11-28,2025-11-28,40,184.0,6.43,1,4
83419,108,4,GroundCo,2025-11-24,2025-11-29,2025-11-27,50,270.0,10.85,1,3
83420,112,3,GroundCo,2025-11-24,2025-11-29,2025-11-27,40,630.0,29.05,1,3
83421,103,4,AirFast,2025-11-25,2025-11-28,2025-11-26,20,15.0,0.89,1,1
83422,113,2,GroundCo,2025-11-25,2025-11-30,2025-11-28,20,59.0,1.96,1,3
83423,113,4,GroundCo,2025-11-25,2025-11-29,2025-11-28,40,118.0,4.19,1,3
83424,102,4,GroundCo,2025-11-25,2025-12-01,2025-11-30,40,64.0,2.33,1,5
83425,113,2,GroundCo,2025-11-25,2025-12-01,2025-11-29,100,295.0,11.05,1,4
83426,114,3,RegionalX,2025-11-25,2025-11-29,2025-11-27,20,92.0,4.37,1,2
83427,113,3,GroundCo,2025-11-26,2025-12-01,2025-11-30,75,221.25,7.24,1,4
83428,105,1,RegionalX,2025-11-26,2025-11-29,2025-11-30,100,650.0,22.12,0,4
83429,110,3,RegionalX,2025-11-26,2025-11-30,2025-11-30,50,412.5,14.77,1,4
83430,101,4,GroundCo,2025-11-26,2025-12-01,2025-11-30,10,12.0,0.41,1,4
83431,102,1,GroundCo,2025-11-26,2025-11-30,2025-11-29,25,40.0,1.39,1,3
83432,109,3,RegionalX,2025-11-26,2025-11-30,2025-11-28,50,600.0,31.61,1,2
83433,105,4,GroundCo,2025-11-26,2025-12-01,2025-12-02,10,65.0,1.72,0,6
83434,101,4,GroundCo,2025-11-27,2025-12-02,2025-12-01,10,12.0,0.33,1,4
83435,103,1,GroundCo,2025-11-27,2025-12-02,2025-12-02,20,15.0,0.41,1,5
83436,111,2,RegionalX,2025-11-27,2025-11-30,2025-11-29,50,475.0,25.09,1,2
83437,103,4,GroundCo,2025-11-27,2025-12-03,2025-12-02,50,37.5,1.03,1,5
83438,112,3,RegionalX,2025-11-27,2025-12-02,2025-12-01,100,1575.0,86.35,1,4
83439,108,3,GroundCo,2025-11-27,2025-12-01,2025-12-01,100,540.0,20.37,1,4
83440,111,2,GroundCo,2025-11-28,2025-12-03,2025-12-02,10,95.0,3.69,1,4
83441,104,4,GroundCo,2025-11-28,2025-12-04,2025-12-05,100,45.0,1.25,0,7
83442,104,2,GroundCo,2025-11-28,2025-12-04,2025-12-02,100,45.0,1.19,1,4
83443,113,4,RegionalX,2025-11-28,2025-12-03,2025-12-01,100,295.0,11.33,1,3
83444,112,4,RegionalX,2025-11-28,2025-12-03,2025-12-01,10,157.5,8.28,1,3
83445,113,4,GroundCo,2025-11-28,2025-12-02,2025-12-03,75,221.25,6.05,0,5
83446,112,4,GroundCo,2025-11-28,2025-12-03,2025-12-03,10,157.5,4.58,1,5
83447,101,2,AirFast,2025-11-28,2025-11-30,2025-11-29,100,120.0,7.91,1,1
83448,111,3,GroundCo,2025-11-29,2025-12-04,2025-12-04,25,237.5,8.44,1,5
83449,107,2,GroundCo,2025-11-29,2025-12-03,2025-12-03,25,95.0,3.5,1,4
83450,102,1,AirFast,2025-11-29,2025-12-02,2025-12-07,10,16.0,1.14,0,8
83451,112,1,AirFast,2025-11-29,2025-12-01,2025-12-01,25,393.75,32.48,1,2
83452,111,3,RegionalX,2025-11-29,2025-12-02,2025-12-02,100,950.0,47.02,1,3
83453,107,1,GroundCo,2025-11-29,2025-12-03,2025-12-03,20,76.0,2.79,1,4
83454,111,3,RegionalX,2025-11-30,2025-12-05,2025-12-02,100,950.0,48.14,1,2
83455,103,4,GroundCo,2025-11-30,2025-12-06,2025-12-10,25,18.75,0.57,0,10
83456,103,1,GroundCo,2025-11-30,2025-12-05,2025-12-03,25,18.75,0.61,1,3
83457,109,4,AirFast,2025-11-30,2025-12-01,2025-12-01,50,600.0,60.68,1,1
83458,114,3,GroundCo,2025-11-30,2025-12-05,2025-12-05,75,345.0,9.87,1,5
83459,105,4,GroundCo,2025-11-30,2025-12-06,2025-12-04,20,130.0,5.37,1,4
83460,108,3,RegionalX,2025-11-30,2025-12-03,2025-12-03,100,540.0,18.88,1,3
83461,108,3,GroundCo,2025-12-01,2025-12-06,2025-12-04,100,540.0,19.99,1,3
83462,115,2,GroundCo,2025-12-01,2025-12-06,2025-12-06,100,699.0,24.36,1,5
83463,110,4,RegionalX,2025-12-01,2025-12-06,2025-12-04,50,412.5,16.59,1,3
83464,105,3,GroundCo,2025-12-01,2025-12-06,2025-12-08,40,260.0,7.89,0,7
83465,102,2,RegionalX,2025-12-01,2025-12-06,2025-12-10,50,80.0,4.46,0,9
83466,115,1,RegionalX,2025-12-01,2025-12-05,2025-12-04,50,349.5,13.89,1,3
83467,102,2,GroundCo,2025-12-01,2025-12-07,2025-12-04,20,32.0,0.96,1,3
83468,114,3,RegionalX,2025-12-02,2025-12-07,2025-12-06,40,184.0,8.36,1,4
83469,106,4,GroundCo,2025-12-02,2025-12-07,2025-12-06,10,99.0,2.95,1,4
83470,103,2,RegionalX,2025-12-02,2025-12-06,2025-12-05,10,7.5,0.24,1,3
83471,105,1,RegionalX,2025-12-02,2025-12-05,2025-12-04,20,130.0,6.05,1,2
83472,108,3,GroundCo,2025-12-02,2025-12-06,2025-12-08,10,54.0,2.17,0,6
83473,115,4,GroundCo,2025-12-02,2025-12-08,2025-12-06,40,279.6,8.73,1,4
83474,114,3,GroundCo,2025-12-02,2025-12-06,2025-12-05,100,460.0,12.11,1,3
83475,102,2,GroundCo,2025-12-02,2025-12-07,2025-12-05,10,16.0,0.59,1,3
83476,109,1,AirFast,2025-12-03,2025-12-04,2025-12-04,40,480.0,36.79,1,1
83477,114,3,GroundCo,2025-12-03,2025-12-07,2025-12-07,40,184.0,6.46,1,4
83478,105,1,GroundCo,2025-12-03,2025-12-07,2025-12-08,10,65.0,2.39,0,5
83479,103,3,GroundCo,2025-12-03,2025-12-09,2025-12-08,20,15.0,0.4,1,5
83480,110,1,AirFast,2025-12-03,2025-12-06,2025-12-05,25,206.25,18.21,1,2
83481,110,3,GroundCo,2025-12-03,2025-12-07,2025-12-12,50,412.5,17.81,0,9
83482,108,1,GroundCo,2025-12-03,2025-12-07,2025-12-06,10,54.0,2.2,1,3
83483,103,4,GroundCo,2025-12-03,2025-12-07,2025-12-06,75,56.25,1.89,1,3
83484,104,4,AirFast,2025-12-03,2025-12-05,2025-12-07,50,22.5,1.25,0,4
83485,109,4,GroundCo,2025-12-04,2025-12-10,2025-12-08,50,600.0,20.09,1,4
83486,103,4,RegionalX,2025-12-04,2025-12-09,2025-12-06,10,7.5,0.26,1,2
83487,115,4,GroundCo,2025-12-04,2025-12-09,2025-12-07,20,139.8,5.88,1,3
83488,101,4,GroundCo,2025-12-04,2025-12-08,2025-12-11,50,60.0,2.24,0,7
83489,106,3,GroundCo,2025-12-04,2025-12-09,2025-12-09,25,247.5,7.35,1,5
83490,113,4,GroundCo,2025-12-04,2025-12-08,2025-12-08,75,221.25,5.78,1,4
83491,109,3,RegionalX,2025-12-04,2025-12-07,2025-12-06,40,480.0,26.73,1,2
83492,104,2,GroundCo,2025-12-04,2025-12-09,2025-12-10,25,11.25,0.24,0,6
83493,103,3,GroundCo,2025-12-04,2025-12-08,2025-12-08,75,56.25,1.42,1,4
83494,109,2,AirFast,2025-12-05,2025-12-07,2025-12-11,100,1200.0,106.28,0,6
83495,105,1,GroundCo,2025-12-05,2025-12-11,2025-12-08,40,260.0,8.23,1,3
83496,110,4,RegionalX,2025-12-05,2025-12-09,2025-12-09,100,825.0,35.41,1,4
83497,109,4,RegionalX,2025-12-05,2025-12-09,2025-12-07,100,1200.0,53.35,1,2
83498,105,3,RegionalX,2025-12-05,2025-12-09,2025-12-07,40,260.0,9.38,1,2
83499,103,1,AirFast,2025-12-05,2025-12-07,2025-12-06,20,15.0,0.82,1,1
83500,108,4,GroundCo,2025-12-05,2025-12-10,2025-12-12,75,405.0,15.37,0,7
83501,105,3,RegionalX,2025-12-05,2025-12-10,2025-12-07,50,325.0,13.27,1,2
83502,101,4,GroundCo,2025-12-05,2025-12-11,2025-12-08,75,90.0,2.49,1,3
83503,112,1,GroundCo,2025-12-06,2025-12-12,2025-12-11,20,315.0,9.62,1,5
83504,112,4,GroundCo,2025-12-06,2025-12-11,2025-12-09,100,1575.0,51.74,1,3
83505,107,1,GroundCo,2025-12-06,2025-12-10,2025-12-11,50,190.0,4.85,0,5
83506,102,3,RegionalX,2025-12-06,2025-12-10,2025-12-08,20,32.0,1.32,1,2
83507,108,1,GroundCo,2025-12-06,2025-12-11,2025-12-11,75,405.0,15.98,1,5
83508,102,3,AirFast,2025-12-06,2025-12-09,2025-12-08,25,40.0,2.84,1,2
83509,112,3,GroundCo,2025-12-06,2025-12-11,2025-12-11,40,630.0,24.3,1,5
83510,101,3,GroundCo,2025-12-07,2025-12-11,2025-12-11,75,90.0,2.6,1,4
83511,112,1,GroundCo,2025-12-07,2025-12-13,2025-12-11,25,393.75,17.48,1,4
83512,109,2,RegionalX,2025-12-07,2025-12-12,2025-12-11,20,240.0,13.8,1,4
83513,115,3,GroundCo,2025-12-07,2025-12-12,2025-12-17,10,69.9,2.58,0,10
83514,109,2,RegionalX,2025-12-07,2025-12-11,2025-12-09,10,120.0,6.96,1,2
83515,110,2,GroundCo,2025-12-07,2025-12-12,2025-12-12,100,825.0,26.07,1,5
83516,103,1,RegionalX,2025-12-07,2025-12-12,2025-12-11,10,7.5,0.25,1,4
83517,110,3,GroundCo,2025-12-07,2025-12-13,2025-12-12,10,82.5,2.39,1,5
83518,104,3,RegionalX,2025-12-08,2025-12-11,2025-12-10,20,9.0,0.3,1,2
83519,112,3,RegionalX,2025-12-08,2025-12-11,2025-12-10,25,393.75,19.1,1,2
83520,113,4,GroundCo,2025-12-08,2025-12-12,2025-12-11,75,221.25,5.66,1,3
83521,112,1,RegionalX,2025-12-08,2025-12-12,2025-12-12,10,157.5,6.18,1,4
83522,108,3,RegionalX,2025-12-08,2025-12-13,2025-12-11,10,54.0,2.48,1,3
83523,105,1,GroundCo,2025-12-08,2025-12-12,2025-12-15,75,487.5,14.98,0,7
83524,102,1,AirFast,2025-12-09,2025-12-10,2025-12-10,100,160.0,13.52,1,1
83525,112,2,GroundCo,2025-12-09,2025-12-15,2025-12-12,50,787.5,25.23,1,3
83526,110,4,RegionalX,2025-12-09,2025-12-13,2025-12-11,40,330.0,12.28,1,2
83527,104,3,RegionalX,2025-12-09,2025-12-12,2025-12-11,10,4.5,0.14,1,2
83528,115,2,GroundCo,2025-12-09,2025-12-13,2025-12-14,20,139.8,5.66,0,5
83529,109,1,GroundCo,2025-12-09,2025-12-15,2025-12-14,50,600.0,25.25,1,5
83530,110,4,RegionalX,2025-12-10,2025-12-14,2025-12-12,25,206.25,10.42,1,2
83531,102,1,GroundCo,2025-12-10,2025-12-16,2025-12-14,10,16.0,0.55,1,4
83532,109,2,GroundCo,2025-12-10,2025-12-14,2025-12-15,20,240.0,8.99,0,5
83533,101,3,AirFast,2025-12-10,2025-12-13,2025-12-17,75,90.0,5.31,0,7
83534,114,2,RegionalX,2025-12-10,2025-12-13,2025-12-14,50,230.0,10.47,0,4
83535,108,3,GroundCo,2025-12-10,2025-12-14,2025-12-15,100,540.0,16.25,0,5
83536,101,2,GroundCo,2025-12-11,2025-12-16,2025-12-15,100,120.0,3.26,1,4
83537,108,1,GroundCo,2025-12-11,2025-12-16,2025-12-15,50,270.0,7.46,1,4
83538,112,4,GroundCo,2025-12-11,2025-12-17,2025-12-16,100,1575.0,68.87,1,5
83539,108,2,GroundCo,2025-12-11,2025-12-16,2025-12-14,100,540.0,15.46,1,3
83540,101,2,RegionalX,2025-12-11,2025-12-16,2025-12-13,75,90.0,4.22,1,2
83541,114,1,GroundCo,2025-12-11,2025-12-16,2025-12-17,75,345.0,13.41,0,6
83542,113,4,RegionalX,2025-12-11,2025-12-14,2025-12-14,20,59.0,1.72,1,3
83543,110,3,GroundCo,2025-12-12,2025-12-17,2025-12-17,50,412.5,12.69,1,5
83544,112,2,AirFast,2025-12-12,2025-12-13,2025-12-13,20,315.0,19.16,1,1
83545,102,3,GroundCo,2025-12-12,2025-12-16,2025-12-15,10,16.0,0.52,1,3
83546,101,4,GroundCo,2025-12-12,2025-12-16,2025-12-15,20,24.0,0.96,1,3
83547,107,3,AirFast,2025-12-12,2025-12-14,2025-12-14,100,380.0,26.99,1,2
83548,109,2,RegionalX,2025-12-12,2025-12-15,2025-12-15,75,900.0,46.4,1,3
83549,101,4,GroundCo,2025-12-12,2025-12-17,2025-12-19,50,60.0,2.29,0,7
83550,109,3,RegionalX,2025-12-12,2025-12-16,2025-12-17,25,300.0,12.74,0,5
83551,115,4,RegionalX,2025-12-13,2025-12-17,2025-12-15,20,139.8,6.84,1,2
83552,104,4,GroundCo,2025-12-13,2025-12-17,2025-12-17,50,22.5,0.45,1,4
